YP_002418692.1	198214.SF1764	3.2e-09	66.6	VSAL_I0035				bactNOG[38]	05IW9@bactNOG,0QT2A@gproNOG,11SFA@NOG,17EQS@proNOG	NA|NA|NA	L	Transposase
YP_002418696.1	573413.Spirs_3704	3.9e-78	297.0			K02051,K15553		bactNOG[38]	05PEY@bactNOG,1AQ0D@spiNOG,COG0715@NOG	NA|NA|NA	P	NMT1/THI5 like
YP_002418697.1	443218.AS9A_0207	2.4e-08	64.3					bactNOG[38]	00MMN@actNOG,08ZCV@bactNOG,11NNY@NOG	NA|NA|NA		
YP_002418700.1	246197.MXAN_3687	2.3e-17	94.4	YISX				bactNOG[38]	05MYW@bactNOG,0GH2H@delNOG,0HHUR@dproNOG,17DW9@proNOG,COG1357@NOG	NA|NA|NA	S	Pentapeptide repeat-containing protein
YP_002418706.1	155864.L7062	2.2e-32	142.9	CCDA		K19164		bactNOG[38]	05XY2@bactNOG,0QZK3@gproNOG,17TI5@proNOG,COG5302@NOG	NA|NA|NA	S	plasmid maintenance protein CcdA
YP_002418707.1	155864.L7063	7.1e-51	204.9	CCDB		K19163		bactNOG[38]	05PPN@bactNOG,0QURT@gproNOG,11TW2@NOG,17HXP@proNOG	NA|NA|NA	K	plasmid maintenance protein CcdB
YP_002418708.1	675806.VII_003778	1.5e-34	151.8			K03496		bactNOG[38]	064SD@bactNOG,16Z3H@proNOG,COG1192@NOG	NA|NA|NA	D	CobQ/CobB/MinD/ParA nucleotide binding domain
YP_002418710.1	637910.ROD_36821	4.8e-79	300.1	STBA		K18640		bactNOG[38]	07TF2@bactNOG,0QMJS@gproNOG,0YMVU@NOG,17470@proNOG	NA|NA|NA	S	StbA family
YP_002418719.1	706191.PANA_4113	4.7e-95	353.2	REIS_1098				bactNOG[38]	05DNE@bactNOG,0QKD1@gproNOG,16R3D@proNOG,COG5464@NOG	NA|NA|NA	L	Transposase
YP_002418724.1	223283.PSPTO_1092	9.1e-11	72.0					bactNOG[38]	07AIR@bactNOG,0R64U@gproNOG,0Z7EP@NOG,189J5@proNOG	NA|NA|NA	S	MobB relaxase mobilization protein
YP_002418732.1	290338.CKO_00039	9.9e-127	458.4	PHUW				bactNOG[38]	08M78@bactNOG,0QIF8@gproNOG,16R09@proNOG,COG3016@NOG	NA|NA|NA	S	(LipO)protein
YP_002418733.1	290338.CKO_00040	5e-111	406.0	TONB	GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015343,GO:0015603,GO:0015688,GO:0015891,GO:0016020,GO:0016021,GO:0019725,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0030003,GO:0030288,GO:0030312,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0033212,GO:0033214,GO:0034220,GO:0034755,GO:0042592,GO:0042597,GO:0042927,GO:0044425,GO:0044459,GO:0044462,GO:0044464,GO:0044699,GO:0044718,GO:0044763,GO:0044765,GO:0046873,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:1901678	K03832		bactNOG[38]	05YHG@bactNOG,0QVJI@gproNOG,17M0Z@proNOG,COG0810@NOG	NA|NA|NA	M	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins (By similarity)
YP_002418734.1	290338.CKO_00041	0.0	1451.0	CJRC	GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	K02014,K16087		bactNOG[38]	063SR@bactNOG,0QMQK@gproNOG,172JI@proNOG,COG1629@NOG	NA|NA|NA	P	Receptor
YP_002418735.1	290338.CKO_00042	3.2e-232	809.3					NOG[107]	COG3391@NOG	NA|NA|NA	S	40-residue yvtn family beta-propeller repeat protein
YP_002418736.1	199310.c1520	4.7e-55	218.8	RPIC_0009		K07483		bactNOG[38]	05MP0@bactNOG,0QUVT@gproNOG,11UTW@NOG,17G4W@proNOG	NA|NA|NA	L	is629 orf1
YP_002418743.1	362663.ECP_4584	1.3e-66	258.1					bactNOG[38]	06SYU@bactNOG,0R2H1@gproNOG,0YK7A@NOG,1813I@proNOG	NA|NA|NA		
YP_002418744.1	362663.ECP_4524	3.9e-139	500.4					bactNOG[38]	07TCX@bactNOG,0QMIG@gproNOG,16SBU@proNOG,COG2194@NOG	NA|NA|NA	S	Sulfatase
YP_002418753.1	572265.HDEF_0970	1.4e-278	964.5	DOTO	GO:0008150,GO:0009405,GO:0051704	K12206		bactNOG[38]	08MVX@bactNOG,0QPHP@gproNOG,10U8D@NOG,173PG@proNOG	NA|NA|NA	S	IcmB protein
YP_002418764.1	572265.HDEF_0963	4.2e-76	292.4			K06919	NTP7	bactNOG[38]	07Z70@bactNOG,0R8MT@gproNOG,16X6H@proNOG,COG4643@NOG	NA|NA|NA	L	Inherit from bactNOG: DNA primase
YP_002418769.1	716541.ECL_00526	6e-132	476.1					bactNOG[38]	07PNM@bactNOG,0QMTI@gproNOG,0Z03M@NOG,16YMX@proNOG	NA|NA|NA	S	TRANSFER protein
YP_002418779.1	406817.XNC1_2947	5.6e-32	141.7			K18923		bactNOG[38]	05YYQ@bactNOG,0QVZV@gproNOG,17KNP@proNOG,COG2161@NOG	NA|NA|NA	D	prevent-host-death family
YP_002418780.1	595494.Tola_0544	9.1e-31	137.9	RELE		K06218		bactNOG[38]	05K4U@bactNOG,0QWGQ@gproNOG,17FBJ@proNOG,COG2026@NOG	NA|NA|NA	D, J	addiction module toxin, RelE StbE family
YP_002418790.1	469008.B21_02871	6.6e-225	785.4	YQIK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	K07192		bactNOG[38]	07S78@bactNOG,0QM6Y@gproNOG,16PD4@proNOG,COG2268@NOG	NA|NA|NA	S	Band 7 protein
YP_002418791.1	637910.ROD_35931	9.6e-65	251.9	YQIJ	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016020,GO:0033554,GO:0044464,GO:0044699,GO:0044763,GO:0050896,GO:0051716,GO:0071944			bactNOG[38]	05PV3@bactNOG,0QP15@gproNOG,11XIY@NOG,17FEU@proNOG	NA|NA|NA	S	Inner membrane protein yqiJ
YP_002756577.1	198214.SF4361	2.4e-45	186.4	SF0313		K07483		bactNOG[38]	060RQ@bactNOG,0QXMT@gproNOG,17P68@proNOG,COG2963@NOG	NA|NA|NA	L	is600 orf1
YP_002756662.1	637910.ROD_35931	9.6e-65	251.9	YQIJ	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016020,GO:0033554,GO:0044464,GO:0044699,GO:0044763,GO:0050896,GO:0051716,GO:0071944			bactNOG[38]	05PV3@bactNOG,0QP15@gproNOG,11XIY@NOG,17FEU@proNOG	NA|NA|NA	S	Inner membrane protein yqiJ
YP_002756678.1	716541.ECL_00526	6e-132	476.1					bactNOG[38]	07PNM@bactNOG,0QMTI@gproNOG,0Z03M@NOG,16YMX@proNOG	NA|NA|NA	S	TRANSFER protein
YP_003162520.1	290338.CKO_00040	5e-111	406.0	TONB	GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015343,GO:0015603,GO:0015688,GO:0015891,GO:0016020,GO:0016021,GO:0019725,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0030003,GO:0030288,GO:0030312,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0033212,GO:0033214,GO:0034220,GO:0034755,GO:0042592,GO:0042597,GO:0042927,GO:0044425,GO:0044459,GO:0044462,GO:0044464,GO:0044699,GO:0044718,GO:0044763,GO:0044765,GO:0046873,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:1901678	K03832		bactNOG[38]	05YHG@bactNOG,0QVJI@gproNOG,17M0Z@proNOG,COG0810@NOG	NA|NA|NA	M	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins (By similarity)
YP_003162521.1	290338.CKO_00041	0.0	1451.0	CJRC	GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	K02014,K16087		bactNOG[38]	063SR@bactNOG,0QMQK@gproNOG,172JI@proNOG,COG1629@NOG	NA|NA|NA	P	Receptor
YP_003162522.1	290338.CKO_00042	3.2e-232	809.3					NOG[107]	COG3391@NOG	NA|NA|NA	S	40-residue yvtn family beta-propeller repeat protein
YP_003937625.1	199310.c5168	4.7e-55	218.8	RPIC_0009		K07483		bactNOG[38]	05MP0@bactNOG,0QUVT@gproNOG,11UTW@NOG,17G4W@proNOG	NA|NA|NA	L	is629 orf1
YP_003937764.1	199310.c1552	4.7e-55	218.8	RPIC_0009		K07483		bactNOG[38]	05MP0@bactNOG,0QUVT@gproNOG,11UTW@NOG,17G4W@proNOG	NA|NA|NA	L	is629 orf1
YP_004119665.1	637910.ROD_35931	9.6e-65	251.9	YQIJ	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016020,GO:0033554,GO:0044464,GO:0044699,GO:0044763,GO:0050896,GO:0051716,GO:0071944			bactNOG[38]	05PV3@bactNOG,0QP15@gproNOG,11XIY@NOG,17FEU@proNOG	NA|NA|NA	S	Inner membrane protein yqiJ
YP_004119682.1	716541.ECL_00526	6e-132	476.1					bactNOG[38]	07PNM@bactNOG,0QMTI@gproNOG,0Z03M@NOG,16YMX@proNOG	NA|NA|NA	S	TRANSFER protein
YP_006903495.1	399739.Pmen_3762	3.6e-19	99.4	YACB				bactNOG[38]	05VJR@bactNOG,0QYNN@gproNOG,17Q3A@proNOG,COG3668@NOG	NA|NA|NA	S	addiction module toxin, RelE StbE family
YP_006903413.1	675806.VII_003778	1.5e-34	151.8			K03496		bactNOG[38]	064SD@bactNOG,16Z3H@proNOG,COG1192@NOG	NA|NA|NA	D	CobQ/CobB/MinD/ParA nucleotide binding domain
YP_006940138.1	716541.ECL_00526	6e-132	476.1					bactNOG[38]	07PNM@bactNOG,0QMTI@gproNOG,0Z03M@NOG,16YMX@proNOG	NA|NA|NA	S	TRANSFER protein
YP_006940157.1	637910.ROD_35931	9.6e-65	251.9	YQIJ	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016020,GO:0033554,GO:0044464,GO:0044699,GO:0044763,GO:0050896,GO:0051716,GO:0071944			bactNOG[38]	05PV3@bactNOG,0QP15@gproNOG,11XIY@NOG,17FEU@proNOG	NA|NA|NA	S	Inner membrane protein yqiJ
YP_006940487.1	199310.c0354	4.7e-55	218.8	RPIC_0009		K07483		bactNOG[38]	05MP0@bactNOG,0QUVT@gproNOG,11UTW@NOG,17G4W@proNOG	NA|NA|NA	L	is629 orf1
YP_006952312.1	675806.VII_003778	1.5e-34	151.8			K03496		bactNOG[38]	064SD@bactNOG,16Z3H@proNOG,COG1192@NOG	NA|NA|NA	D	CobQ/CobB/MinD/ParA nucleotide binding domain
WP_000812041.1	469008.ECD_02465	1.6e-175	620.5	RSEB	GO:0000988,GO:0000989,GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005623,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016989,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042597,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2000113,GO:2001141	K03598		bactNOG[38]	05VQK@bactNOG,0QJJG@gproNOG,16SGI@proNOG,COG3026@NOG	NA|NA|NA	T	regulatory protein
WP_000812802.1	199310.c4731	2.2e-129	466.8	YIGA		K09921		bactNOG[38]	05CT0@bactNOG,0QJ5Z@gproNOG,16Q96@proNOG,COG3159@NOG	NA|NA|NA	S	Protein of unknown function, DUF484
WP_000813854.1	199310.c2832	6.3e-106	388.7	YFBR	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006220,GO:0006221,GO:0006226,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008252,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0009165,GO:0009176,GO:0009177,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0019637,GO:0019692,GO:0034641,GO:0034654,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0046078,GO:0046385,GO:0046483,GO:0046872,GO:0046914,GO:0050897,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K08722	NTD1,NTD12,NTD3,NTD5,NTD6,NTD8	bactNOG[38]	05DK2@bactNOG,0QN24@gproNOG,173P7@proNOG,COG1896@NOG	NA|NA|NA	F	UPF0207 protein
WP_000815387.1	199310.c1004	0.0	1138.6	POXB	GO:0006082,GO:0006090,GO:0008150,GO:0008152,GO:0009987,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044281,GO:0044710,GO:0071704	K00156,K00158,K18288	POX,POX2	bactNOG[38]	05C7K@bactNOG,0QJ4Z@gproNOG,16QTY@proNOG,COG0028@NOG	NA|NA|NA	C	Pyruvate dehydrogenase
WP_000815414.1	316385.ECDH10B_0835	7.6e-197	691.4	PGL	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016787,GO:0016788,GO:0017057,GO:0052689	K07404	PGL	bactNOG[38]	05HHQ@bactNOG,0QKTZ@gproNOG,16RGC@proNOG,COG2706@NOG	NA|NA|NA	G	Catalyzes the hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate (By similarity)
WP_000815579.1	362663.ECP_0582	3.5e-208	729.2	PURK	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016829,GO:0016830,GO:0016831,GO:0016874,GO:0016879,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034028,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044464,GO:0044710,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	K01589	AIRC1,AIRC2,AIRCr	bactNOG[38]	05CY8@bactNOG,0QJCU@gproNOG,16QET@proNOG,COG0026@NOG	NA|NA|NA	F	Phosphoribosylaminoimidazole carboxylase ATPase subunit
WP_000816232.1	155864.Z4144	7.7e-160	568.2	THYA	GO:0003674,GO:0003824,GO:0004799,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006220,GO:0006221,GO:0006231,GO:0006244,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0009056,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009125,GO:0009129,GO:0009130,GO:0009131,GO:0009157,GO:0009159,GO:0009162,GO:0009165,GO:0009166,GO:0009176,GO:0009177,GO:0009178,GO:0009219,GO:0009221,GO:0009223,GO:0009262,GO:0009263,GO:0009264,GO:0009265,GO:0009394,GO:0009987,GO:0016740,GO:0016741,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0032259,GO:0034641,GO:0034654,GO:0034655,GO:0042083,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0046073,GO:0046078,GO:0046079,GO:0046385,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0072529,GO:0090407,GO:1901135,GO:1901136,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	K00560	TMDS	bactNOG[38]	05C0V@bactNOG,0QI3X@gproNOG,16R55@proNOG,COG0207@NOG	NA|NA|NA	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)
WP_000816280.1	155864.Z4739	5.8e-124	448.7	RPE	GO:0003674,GO:0003824,GO:0004750,GO:0005488,GO:0005506,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006091,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008198,GO:0009052,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016853,GO:0016854,GO:0016857,GO:0019318,GO:0019320,GO:0019321,GO:0019323,GO:0019362,GO:0019637,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0044710,GO:0044723,GO:0044724,GO:0046365,GO:0046483,GO:0046496,GO:0046872,GO:0046914,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:1901360,GO:1901564,GO:1901575	K01783	RPE	bactNOG[38]	05DJV@bactNOG,0QI27@gproNOG,16PI5@proNOG,COG0036@NOG	NA|NA|NA	G	ribulose-phosphate 3-epimerase
WP_000816471.1	316385.ECDH10B_4541	3.2e-245	852.4	DEOB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008973,GO:0009987,GO:0016853,GO:0016866,GO:0016868,GO:0033554,GO:0034641,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:1901360	K01839	PPM,PPM2	bactNOG[38]	05CZG@bactNOG,0QIZX@gproNOG,16RF1@proNOG,COG1015@NOG	NA|NA|NA	G	Phosphotransfer between the C1 and C5 carbon atoms of pentose (By similarity)
WP_000817083.1	199310.c2073	9.4e-187	657.9	YNHG	GO:0000270,GO:0003674,GO:0003824,GO:0004180,GO:0004185,GO:0005575,GO:0005623,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0008236,GO:0008238,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016740,GO:0016746,GO:0016755,GO:0016787,GO:0016807,GO:0017171,GO:0018104,GO:0030203,GO:0034645,GO:0042546,GO:0042597,GO:0043164,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0070004,GO:0070008,GO:0070011,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071972,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	K16291,K19234,K19235,K19236		bactNOG[38]	07N1Q@bactNOG,0QHWH@gproNOG,16SY8@proNOG,COG1376@NOG	NA|NA|NA	S	ErfK YbiS YcfS YnhG family protein
WP_000817178.1	469008.ECD_02248	9.2e-229	797.7	FABB	GO:0003674,GO:0003824,GO:0004312,GO:0004315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0071704,GO:0072330,GO:1901576	K00647	3OAS100,3OAS120,3OAS121,3OAS140,3OAS141,3OAS160,3OAS161,3OAS180,3OAS181,3OAS60,3OAS80,ACOATA,C120SN,C140SN,C141SN,C160SN,C161SN,C181SN,KAS14,KAS16,MACPD,OPMEACPS	bactNOG[38]	05C0Q@bactNOG,0QJ8V@gproNOG,16PUQ@proNOG,COG0304@NOG	NA|NA|NA	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)
WP_000817227.1	362663.ECP_0505	2.7e-132	476.5	QUEC	GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0034470,GO:0034641,GO:0034654,GO:0034660,GO:0042455,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044710,GO:0046116,GO:0046483,GO:0055086,GO:0071704,GO:0090304,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	K06920		bactNOG[38]	05FD2@bactNOG,0QJTF@gproNOG,16RF8@proNOG,COG0603@NOG	NA|NA|NA	S	Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)) (By similarity)
WP_000818114.1	316385.ECDH10B_0150	6.6e-149	531.9	TSF	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006414,GO:0008135,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0034645,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901576	K02357		bactNOG[38]	05CU7@bactNOG,0QI4Y@gproNOG,16QAP@proNOG,COG0264@NOG	NA|NA|NA	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)
