NP_414561.1	316407.85674285	1.2e-172	610.9	NHAR	GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K03717		bactNOG[38]	063Z6@bactNOG,0QITC@gproNOG,16QE9@proNOG,COG0583@NOG	NA|NA|NA	K	Transcriptional
NP_414564.1	469008.B21_00026	2.1e-37	159.8	RPST	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0004857,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0008073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019222,GO:0019538,GO:0019843,GO:0022626,GO:0022627,GO:0030234,GO:0030529,GO:0032991,GO:0034645,GO:0040007,GO:0042979,GO:0043086,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050789,GO:0050790,GO:0065007,GO:0065009,GO:0070181,GO:0071704,GO:0097159,GO:1901363,GO:1901576	K02968		bactNOG[38]	05KQV@bactNOG,0QTWN@gproNOG,17FUG@proNOG,COG0268@NOG	NA|NA|NA	J	Binds directly to 16S ribosomal RNA (By similarity)
NP_414566.1	316407.85674289	5.3e-176	622.1	RIBF	GO:0003674,GO:0003824,GO:0003919,GO:0006139,GO:0006725,GO:0006732,GO:0006747,GO:0006753,GO:0006766,GO:0006767,GO:0006771,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008531,GO:0009058,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009124,GO:0009156,GO:0009161,GO:0009165,GO:0009231,GO:0009259,GO:0009260,GO:0009398,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016779,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0040007,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0046390,GO:0046443,GO:0046444,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0070566,GO:0071704,GO:0072387,GO:0072388,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K11753	FMNAT,RBFK	bactNOG[38]	05DTN@bactNOG,0QJ8W@gproNOG,16RDW@proNOG,COG0196@NOG	NA|NA|NA	H	riboflavin biosynthesis protein ribF
NP_414567.1	316385.ECDH10B_0027	0.0	1935.2	ILES	GO:0003674,GO:0003824,GO:0004812,GO:0004822,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0016876,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901564,GO:1901576	K01870		bactNOG[38]	05C07@bactNOG,0QJEC@gproNOG,16PBY@proNOG,COG0060@NOG	NA|NA|NA	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)
NP_414569.1	155864.Z0033	8.4e-79	298.1	FKPB	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005527,GO:0005528,GO:0005575,GO:0006457,GO:0006464,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0097159,GO:1901363	K03774		bactNOG[38]	090X3@bactNOG,0QQX8@gproNOG,17AK7@proNOG,COG1047@NOG	NA|NA|NA	O	Peptidyl-prolyl cis-trans isomerase
NP_414570.1	316407.21321911	6e-175	618.6	ISPH	GO:0003674,GO:0003824,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009636,GO:0009987,GO:0016491,GO:0042180,GO:0042181,GO:0042221,GO:0042375,GO:0042380,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0045426,GO:0046677,GO:0050896,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:1901576,GO:1901661,GO:1901663	K02945,K03527	DMPPS,IPDPS	bactNOG[38]	05C48@bactNOG,0QHUR@gproNOG,16PFS@proNOG,COG0761@NOG	NA|NA|NA	I	Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)
NP_414571.1	316385.ECDH10B_0031	4.5e-172	609.0	RIHC	GO:0003674,GO:0003824,GO:0005488,GO:0005509,GO:0005515,GO:0006139,GO:0006213,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008477,GO:0009056,GO:0009116,GO:0009119,GO:0009164,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019439,GO:0033554,GO:0034641,GO:0034655,GO:0042454,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044699,GO:0044710,GO:0044763,GO:0045437,GO:0046131,GO:0046133,GO:0046135,GO:0046483,GO:0046700,GO:0046872,GO:0047405,GO:0047622,GO:0047724,GO:0050263,GO:0050896,GO:0051716,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901135,GO:1901136,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K01239,K01250,K10213,K12700	ADNUC,CYTDH,INSH,URIH,XTSNH	bactNOG[38]	05DU0@bactNOG,0QNJC@gproNOG,16SGE@proNOG,COG1957@NOG	NA|NA|NA	F	Hydrolyzes both purine and pyrimidine ribonucleosides with a broad-substrate specificity (By similarity)
NP_414572.1	316385.ECDH10B_0032	1.1e-148	531.2	DAPB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008839,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0046451,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K00215	DHDPRy	bactNOG[38]	05DUK@bactNOG,0QIKH@gproNOG,16RQV@proNOG,COG0289@NOG	NA|NA|NA	E	Catalyzes the conversion of 4-hydroxy- tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate (By similarity)
NP_414573.1	469008.ECD_00036	6.4e-224	781.6	CARA	GO:0003674,GO:0003824,GO:0004088,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005951,GO:0006082,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006520,GO:0006525,GO:0006526,GO:0006541,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0019856,GO:0032991,GO:0034641,GO:0034654,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046112,GO:0046390,GO:0046394,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K01956	CBPS	bactNOG[38]	05C1M@bactNOG,0QI1Y@gproNOG,16PDK@proNOG,COG0505@NOG	NA|NA|NA	F	Carbamoyl-phosphate synthetase glutamine chain
NP_414574.1	316385.ECDH10B_0034	0.0	2105.9	CARB	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004087,GO:0004088,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005951,GO:0006082,GO:0006139,GO:0006206,GO:0006220,GO:0006221,GO:0006520,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016053,GO:0016597,GO:0016874,GO:0016879,GO:0016884,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0019856,GO:0030554,GO:0031406,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046112,GO:0046390,GO:0046394,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	K01955	CBPS	bactNOG[38]	05CU6@bactNOG,0QJFK@gproNOG,16RSH@proNOG,COG0458@NOG	NA|NA|NA	F	Carbamoyl-phosphate synthetase ammonia chain
NP_414580.1	316385.ECDH10B_0039	3.8e-243	845.5	CAIB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006577,GO:0006579,GO:0006807,GO:0008150,GO:0008152,GO:0008735,GO:0009056,GO:0009437,GO:0009987,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019752,GO:0032787,GO:0034641,GO:0042413,GO:0043436,GO:0044237,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0044710,GO:0044712,GO:0046395,GO:0071704,GO:0072329,GO:1901575,GO:1901615,GO:1901616	K07543,K07749,K08298,K14471,K14472,K15871,K18313	BZSCT,CRNCBCT	bactNOG[38]	05C04@bactNOG,0QK7K@gproNOG,16PTM@proNOG,COG1804@NOG	NA|NA|NA	C	Catalyzes the reversible transfer of the CoA moiety from gamma-butyrobetainyl-CoA to L-carnitine to generate L-carnitinyl- CoA and gamma-butyrobetaine. Is also able to catalyze the reversible transfer of the CoA moiety from gamma-butyrobetainyl- CoA or L-carnitinyl-CoA to crotonobetaine to generate crotonobetainyl-CoA (By similarity)
NP_414581.1	316407.85674294	9.2e-223	777.7	CAIA		K00249,K08297		bactNOG[38]	05C1G@bactNOG,0QIA7@gproNOG,16PBA@proNOG,COG1960@NOG	NA|NA|NA	I	acyl-CoA dehydrogenase
NP_414582.1	316407.85674295	2.2e-296	1022.7	CAIT	GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008028,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015101,GO:0015171,GO:0015199,GO:0015226,GO:0015651,GO:0015695,GO:0015697,GO:0015711,GO:0015718,GO:0015838,GO:0015849,GO:0015850,GO:0015879,GO:0016020,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:1901618	K03451,K05245	CRNt7,CRNt7pp,CRNt8pp	bactNOG[38]	05C94@bactNOG,0QIY1@gproNOG,16PBM@proNOG,COG1292@NOG	NA|NA|NA	P	Choline carnitine betaine transporter
NP_414584.1	469008.B21_00045	2.5e-173	613.2	FIXB	GO:0006082,GO:0006577,GO:0006807,GO:0008150,GO:0008152,GO:0009437,GO:0009987,GO:0019752,GO:0032787,GO:0034641,GO:0043436,GO:0044237,GO:0044281,GO:0044710,GO:0071704,GO:1901615	K03522	FADMQOR,NADFADOR	bactNOG[38]	05C10@bactNOG,0QIP8@gproNOG,16QSP@proNOG,COG2025@NOG	NA|NA|NA	C	Electron transfer flavoprotein
NP_414585.1	469008.ECD_00047	2.1e-239	833.2	FIXC	GO:0000166,GO:0003674,GO:0003824,GO:0004174,GO:0005488,GO:0006082,GO:0006577,GO:0006807,GO:0008150,GO:0008152,GO:0009437,GO:0009987,GO:0016491,GO:0016645,GO:0016649,GO:0019752,GO:0032787,GO:0034641,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044281,GO:0044710,GO:0048037,GO:0050660,GO:0050662,GO:0051536,GO:0051540,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901615	K00313		bactNOG[38]	05DWH@bactNOG,0QIVD@gproNOG,16QA5@proNOG,COG0644@NOG	NA|NA|NA	C	Electron transfer flavoprotein-ubiquinone oxidoreductase
NP_414586.1	316407.85674299	8.1e-51	204.5	FIXX		K03855		bactNOG[38]	05IBM@bactNOG,0QT5K@gproNOG,17D1S@proNOG,COG2440@NOG	NA|NA|NA	C	Could be part of an electron transfer system required for anaerobic carnitine reduction. Could be a 3Fe-4S cluster- containing protein
NP_414589.1	316407.21321928	0.0	1158.3	KEFC	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006885,GO:0008150,GO:0008324,GO:0009987,GO:0010033,GO:0015075,GO:0015077,GO:0015079,GO:0015291,GO:0015503,GO:0015643,GO:0015672,GO:0016020,GO:0016021,GO:0019899,GO:0022804,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0042221,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051595,GO:0055067,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:1901700	K03455,K11745,K11747	Kt3pp	bactNOG[38]	05CKD@bactNOG,0QHTN@gproNOG,16Q58@proNOG,COG0475@NOG,COG1226@NOG	NA|NA|NA	P	glutathione-regulated potassium-efflux system protein
NP_414590.1	316407.21321929	8.6e-90	334.7	FOLA	GO:0003674,GO:0003824,GO:0004146,GO:0006082,GO:0006520,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009108,GO:0009110,GO:0009256,GO:0009257,GO:0009396,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042221,GO:0042364,GO:0042398,GO:0042493,GO:0042558,GO:0042559,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0046655,GO:0046656,GO:0050896,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K00287,K18591	DHFOR2,DHFR	bactNOG[38]	08YYV@bactNOG,0QHTU@gproNOG,17C4I@proNOG,COG0262@NOG	NA|NA|NA	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis (By similarity)
NP_414591.1	469008.B21_00052	1.6e-168	597.0	APAH	GO:0003674,GO:0003824,GO:0004551,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008796,GO:0008803,GO:0009987,GO:0015949,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044710,GO:0046483,GO:0055086,GO:0071704,GO:1901360	K01525,K07313	AP4AH,GP4GH	bactNOG[38]	05DDT@bactNOG,0QHZV@gproNOG,16PHS@proNOG,COG0639@NOG	NA|NA|NA	F	Hydrolyzes diadenosine 5',5'''-P1,P4-tetraphosphate to yield ADP (By similarity)
NP_414592.1	316385.ECDH10B_0051	1.4e-66	257.3	APAG		K06195		bactNOG[38]	05NWN@bactNOG,0QTZR@gproNOG,17FMU@proNOG,COG2967@NOG	NA|NA|NA	P	ApaG protein
