WP_013270744.1	610130.Closa_0001	1.9e-259	899.8	DNAA	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003677,GO:0003688,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006164,GO:0006172,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006270,GO:0006275,GO:0006461,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009125,GO:0009126,GO:0009127,GO:0009128,GO:0009132,GO:0009133,GO:0009135,GO:0009136,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009152,GO:0009154,GO:0009156,GO:0009158,GO:0009161,GO:0009163,GO:0009164,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009169,GO:0009179,GO:0009180,GO:0009185,GO:0009188,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009260,GO:0009261,GO:0009889,GO:0009987,GO:0010556,GO:0016020,GO:0016043,GO:0016311,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0022607,GO:0030312,GO:0030554,GO:0031323,GO:0031326,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0042278,GO:0042451,GO:0042454,GO:0042455,GO:0043167,GO:0043168,GO:0043170,GO:0043565,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044710,GO:0046031,GO:0046034,GO:0046128,GO:0046129,GO:0046130,GO:0046390,GO:0046434,GO:0046483,GO:0046700,GO:0050789,GO:0050794,GO:0051052,GO:0051171,GO:0051259,GO:0051260,GO:0055086,GO:0060255,GO:0065003,GO:0065007,GO:0070271,GO:0071704,GO:0071822,GO:0071840,GO:0071944,GO:0072521,GO:0072522,GO:0072523,GO:0080090,GO:0090304,GO:0090407,GO:0097159,GO:1901135,GO:1901136,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901657,GO:1901658,GO:1901659,GO:2000112	K02313		bactNOG[38]	05CI4@bactNOG,0EPFQ@cloNOG,0NDJT@firmNOG,COG0593@NOG	NA|NA|NA	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)
WP_013270745.1	610130.Closa_0002	3.1e-207	726.1	DNAN	GO:0003674,GO:0003824,GO:0003887,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0022616,GO:0030312,GO:0032991,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:1901360,GO:1901576	K02338		bactNOG[38]	05CZ8@bactNOG,0ENQE@cloNOG,0ND7B@firmNOG,COG0592@NOG	NA|NA|NA	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)
WP_013270746.1	610130.Closa_0003	3.3e-50	202.6	YAAA		K14761		bactNOG[38]	067SR@bactNOG,0EX3X@cloNOG,0P3II@firmNOG,COG2501@NOG	NA|NA|NA	S	S4 domain protein
WP_013270747.1	610130.Closa_0004	9.7e-206	721.1	RECF	GO:0000731,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0016020,GO:0018130,GO:0019438,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:1901360,GO:1901362,GO:1901576	K03629		bactNOG[38]	05C3X@bactNOG,0ENTS@cloNOG,0NDA9@firmNOG,COG1195@NOG	NA|NA|NA	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)
WP_013270748.1	610130.Closa_0005	0.0	1270.0	GYRB	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017076,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0030312,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034655,GO:0035639,GO:0036094,GO:0040007,GO:0042278,GO:0042454,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:0090304,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02470		bactNOG[38]	05C7D@bactNOG,0EPF5@cloNOG,0NDDM@firmNOG,COG0187@NOG	NA|NA|NA	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
WP_013270749.1	610130.Closa_0006	0.0	1646.7	GYRA	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006351,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009330,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0030312,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0042221,GO:0042278,GO:0042454,GO:0042493,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043234,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0050896,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:0090304,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02469		bactNOG[38]	05C24@bactNOG,0EP6H@cloNOG,0NDT2@firmNOG,COG0188@NOG	NA|NA|NA	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
WP_013270750.1	610130.Closa_0007	0.0	1252.3			K03491		bactNOG[38]	05EMD@bactNOG,0ERTD@cloNOG,0NF48@firmNOG,COG1762@NOG,COG3711@NOG	NA|NA|NA	K	transcriptional antiterminator
WP_013270751.1	610130.Closa_0008	4.7e-49	198.7			K02760		bactNOG[38]	05Y04@bactNOG,0NNWU@firmNOG,COG1440@NOG	NA|NA|NA	G	Pts system
WP_013270752.1	610130.Closa_0009	5.9e-239	831.6			K02761		bactNOG[38]	05CK1@bactNOG,0EQ28@cloNOG,0NDS2@firmNOG,COG1455@NOG	NA|NA|NA	G	PTS system, lactose cellobiose family, IIC
WP_013270753.1	610130.Closa_0010	7.8e-62	241.5			K02759		bactNOG[38]	084QS@bactNOG,0P3QQ@firmNOG,COG1447@NOG	NA|NA|NA	G	Pts system
WP_013270754.1	610130.Closa_0011	2.3e-295	1019.2			K01223		bactNOG[38]	05CS2@bactNOG,0EP5J@cloNOG,0ND8I@firmNOG,COG2723@NOG	NA|NA|NA	G	hydrolase, family 1
WP_013270756.1	610130.Closa_0013	1.6e-74	283.9					bactNOG[38]	05NFB@bactNOG,0EU5G@cloNOG,0NKQ0@firmNOG,COG1959@NOG	NA|NA|NA	K	Transcriptional regulator
WP_013270757.1	610130.Closa_0014	2.2e-157	560.1	FUMA		K01677	FUM	bactNOG[38]	08JSW@bactNOG,0F7F4@cloNOG,0P6QR@firmNOG,COG1951@NOG	NA|NA|NA	C	Fe-S type, tartrate fumarate subfamily, alpha
WP_013270759.1	610130.Closa_0016	1.9e-133	480.3	PLSC		K00655		bactNOG[38]	07RIS@bactNOG,0EPUD@cloNOG,0P2Q4@firmNOG,COG0204@NOG	NA|NA|NA	I	Acyltransferase
WP_013270760.1	610130.Closa_0017	9e-37	157.5					bactNOG[38]	05XIJ@bactNOG,0EW2W@cloNOG,0NPIR@firmNOG,1250X@NOG	NA|NA|NA		
WP_013270761.1	610130.Closa_0018	1.8e-287	993.0	YAAO		K01582,K01583,K01585	ARGDC,LYSDC,ORNDC	bactNOG[38]	05CXN@bactNOG,0EPMU@cloNOG,0NDYG@firmNOG,COG1982@NOG	NA|NA|NA	E	Orn Lys Arg decarboxylase
WP_013270762.1	610130.Closa_0019	1.2e-109	401.0			K00942		bactNOG[38]	08UX1@bactNOG,0ESCH@cloNOG,0NIDE@firmNOG,COG0194@NOG	NA|NA|NA	F	Guanylate kinase
WP_013270763.1	610130.Closa_0020	5.5e-171	605.5			K02057,K10440,K10541		bactNOG[38]	05CNN@bactNOG,0EP4N@cloNOG,0NE9R@firmNOG,COG1172@NOG	NA|NA|NA	G	abc transporter permease protein
WP_013270764.1	610130.Closa_0021	4.7e-283	978.4			K01995,K01996,K02056,K10441,K10539,K10542,K10548	RIBabc	bactNOG[38]	05C2J@bactNOG,0ENT3@cloNOG,0NDC9@firmNOG,COG1129@NOG	NA|NA|NA	P	Abc transporter
WP_013270765.1	610130.Closa_0022	1.7e-172	610.5			K10439		bactNOG[38]	05E9V@bactNOG,0EQM8@cloNOG,0NEX3@firmNOG,COG1879@NOG	NA|NA|NA	G	Periplasmic binding protein LacI transcriptional regulator
WP_013270766.1	610130.Closa_0023	3.4e-275	952.2					bactNOG[38]	COG1129@NOG	NA|NA|NA	P	(ABC) transporter
WP_013270767.1	610130.Closa_0024	4.8e-186	655.6			K07718		bactNOG[38]	05C2F@bactNOG,0ND8T@firmNOG,COG2972@NOG	NA|NA|NA	T	Histidine kinase
WP_013270768.1	610130.Closa_0025	3.1e-304	1048.9			K07720		bactNOG[38]	06K1M@bactNOG,0ESVN@cloNOG,0NFQI@firmNOG,COG4753@NOG	NA|NA|NA	T	regulator
WP_013270769.1	610130.Closa_0026	3.1e-182	642.9	HOLB		K02341		bactNOG[38]	08HGN@bactNOG,0F6UX@cloNOG,0P5WS@firmNOG,COG2812@NOG	NA|NA|NA	L	DNA polymerase III
WP_013270770.1	610130.Closa_0027	4e-168	595.9	YAAT	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464			bactNOG[38]	05MA4@bactNOG,0ENRA@cloNOG,0NDYE@firmNOG,COG1774@NOG	NA|NA|NA	S	Domain protein
WP_013270771.1	610130.Closa_0028	8.5e-137	491.5	YABB		K00564,K07461,K15460		bactNOG[38]	060K3@bactNOG,0ENRV@cloNOG,0NFN3@firmNOG,COG4123@NOG	NA|NA|NA	S	Methyltransferase
WP_013270775.1	610130.Closa_0032	1.7e-166	590.5	FABK	GO:0003674,GO:0003824,GO:0004312,GO:0004318,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0046394,GO:0055114,GO:0071704,GO:0072330,GO:1901576	K02371	C100SN,EAR100x,EAR120x,EAR121x,EAR140x,EAR141x,EAR160x,EAR161x,EAR180x,EAR181x,EAR40x,EAR60x,EAR80x,FASC120ACP,FASC140ACP,FASC141ACP,FASC160ACP,FASC161ACP,FASC180ACP,FASC181ACP,FASC200ACP,KAS_HP,KAS_HP2	bactNOG[38]	05EA8@bactNOG,0EPFY@cloNOG,0NE0P@firmNOG,COG2070@NOG	NA|NA|NA	S	reductase II
WP_013270776.1	610130.Closa_0033	5.7e-167	592.0	FABD		K00645	C100SN,FASC120ACP,FASC140ACP,FASC141ACP,FASC160ACP,FASC161ACP,FASC180ACP,FASC181ACP,FASC200ACP,KAS13,KAS17,KAS2,KAS7,KAS8,KAS_HP,KAS_HP2,MCOATA	bactNOG[38]	05CJF@bactNOG,0ENY8@cloNOG,0NDIK@firmNOG,COG0331@NOG	NA|NA|NA	I	Malonyl CoA-acyl carrier protein transacylase
WP_013270777.1	610130.Closa_0034	2.1e-127	460.3	FABG	GO:0000166,GO:0003674,GO:0003824,GO:0004312,GO:0004316,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006461,GO:0006629,GO:0006631,GO:0006633,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009059,GO:0009102,GO:0009110,GO:0009273,GO:0009987,GO:0016020,GO:0016043,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0016740,GO:0016746,GO:0016747,GO:0018130,GO:0018454,GO:0019752,GO:0022607,GO:0030497,GO:0032787,GO:0034641,GO:0034645,GO:0036094,GO:0042364,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0043933,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0046394,GO:0046459,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055114,GO:0065003,GO:0070271,GO:0070402,GO:0070589,GO:0071554,GO:0071704,GO:0071766,GO:0071767,GO:0071768,GO:0071822,GO:0071840,GO:0071944,GO:0072330,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	K00059,K11610	3OAR100,3OAR120,3OAR121,3OAR140,3OAR141,3OAR160,3OAR161,3OAR180,3OAR181,3OAR40,3OAR60,3OAR80,C120SN,C140SN,C141SN,C160SN,C161SN,C180SN,C181SN,KAS13,KAS16,KAS17,KAS2,KAS7,KAS8,KAS_HP2,OGMEACPR,OPMEACPR,RHACOAR100,RHACOAR120,RHACOAR140,RHACOAR60,RHACOAR80	bactNOG[38]	05CHR@bactNOG,0EP76@cloNOG,0ND4W@firmNOG,0XNW1@NOG	NA|NA|NA	I	reductase
WP_013270778.1	610130.Closa_0035	2.8e-233	812.8	FABF		K09458	3OAS100,3OAS120,3OAS121,3OAS140,3OAS141,3OAS160,3OAS161,3OAS180,3OAS181,3OAS60,3OAS80,KAS14	bactNOG[38]	05C0Q@bactNOG,0EP1S@cloNOG,0NDUB@firmNOG,COG0304@NOG	NA|NA|NA	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)
WP_013270779.1	610130.Closa_0036	8.7e-82	308.1	ACCB		K02160	ACCOAC	bactNOG[38]	05KM4@bactNOG,0EVFT@cloNOG,0NNV3@firmNOG,COG0511@NOG	NA|NA|NA	I	Acetyl-CoA carboxylase, biotin carboxyl carrier protein
WP_013270780.1	610130.Closa_0037	3.1e-75	286.2	FABZ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K02372,K16363	3HAD100,3HAD120,3HAD121,3HAD140,3HAD141,3HAD160,3HAD161,3HAD180,3HAD181,3HAD40,3HAD60,3HAD80,KAS13,KAS17,KAS2,KAS7,KAS8	bactNOG[38]	08YXN@bactNOG,0ET3W@cloNOG,0NJ74@firmNOG,COG0764@NOG	NA|NA|NA	I	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs (By similarity)
WP_013270781.1	610130.Closa_0038	4.2e-259	898.7	ACCC		K01941,K01961	ACCOAC	bactNOG[38]	05CER@bactNOG,0ENS3@cloNOG,0ND8Y@firmNOG,COG0439@NOG	NA|NA|NA	I	acetyl-CoA carboxylase, biotin carboxylase
WP_013270782.1	610130.Closa_0039	0.0	1147.9	ACCD	GO:0003674,GO:0003824,GO:0003989,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009317,GO:0009987,GO:0016053,GO:0016421,GO:0016874,GO:0016885,GO:0019752,GO:0032787,GO:0032991,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0071704,GO:0072330,GO:1901576	K01695,K01962,K01963	ACCOAC	bactNOG[38]	07QTG@bactNOG,0EP66@cloNOG,0NDKK@firmNOG,COG0777@NOG,COG0825@NOG	NA|NA|NA	I	Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA (By similarity)
WP_013270783.1	610130.Closa_0040	6.1e-211	738.4			K00459		bactNOG[38]	07QWG@bactNOG,0EPWR@cloNOG,0NEAZ@firmNOG,COG2070@NOG	NA|NA|NA	S	2-nitropropane dioxygenase
